Time,X1,Y1,X2,Y2,Energy
2386,2.15962e-15,2.41698e-15,-5.89728e+06,3.4683e+06,-2.88165e+10
2387,2.16027e-15,2.41935e-15,-5.90113e+06,3.46166e+06,-2.88165e+10
2388,2.16091e-15,2.42171e-15,-5.90497e+06,3.45502e+06,-2.88165e+10
2389,2.16155e-15,2.42408e-15,-5.9088e+06,3.44837e+06,-2.88165e+10
2390,2.1622e-15,2.42645e-15,-5.91263e+06,3.44172e+06,-2.88165e+10
2391,2.16283e-15,2.42882e-15,-5.91645e+06,3.43506e+06,-2.88165e+10
2392,2.16347e-15,2.43119e-15,-5.92026e+06,3.4284e+06,-2.88165e+10
2393,2.16411e-15,2.43357e-15,-5.92407e+06,3.42174e+06,-2.88165e+10
2394,2.16475e-15,2.43594e-15,-5.92786e+06,3.41507e+06,-2.88165e+10
2395,2.16538e-15,2.43831e-15,-5.93165e+06,3.4084e+06,-2.88165e+10
2396,2.16601e-15,2.44069e-15,-5.93544e+06,3.40172e+06,-2.88165e+10
2397,2.16665e-15,2.44306e-15,-5.93921e+06,3.39504e+06,-2.88165e+10
2398,2.16728e-15,2.44544e-15,-5.94298e+06,3.38835e+06,-2.88165e+10
2399,2.16791e-15,2.44781e-15,-5.94674e+06,3.38166e+06,-2.88165e+10
2400,2.16854e-15,2.45019e-15,-5.9505e+06,3.37497e+06,-2.88165e+10
2401,2.16916e-15,2.45257e-15,-5.95424e+06,3.36827e+06,-2.88165e+10
2402,2.16979e-15,2.45494e-15,-5.95798e+06,3.36157e+06,-2.88165e+10
2403,2.17041e-15,2.45732e-15,-5.96171e+06,3.35486e+06,-2.88165e+10
2404,2.17104e-15,2.4597e-15,-5.96543e+06,3.34815e+06,-2.88165e+10
2405,2.17166e-15,2.46208e-15,-5.96915e+06,3.34144e+06,-2.88165e+10
2406,2.17228e-15,2.46446e-15,-5.97286e+06,3.33472e+06,-2.88165e+10
2407,2.1729e-15,2.46685e-15,-5.97656e+06,3.328e+06,-2.88165e+10
2408,2.17352e-15,2.46923e-15,-5.98025e+06,3.32127e+06,-2.88165e+10
2409,2.17414e-15,2.47161e-15,-5.98394e+06,3.31454e+06,-2.88165e+10
2410,2.17475e-15,2.474e-15,-5.98762e+06,3.3078e+06,-2.88165e+10
2411,2.17537e-15,2.47638e-15,-5.99129e+06,3.30106e+06,-2.88165e+10
2412,2.17598e-15,2.47876e-15,-5.99496e+06,3.29432e+06,-2.88165e+10
2413,2.17659e-15,2.48115e-15,-5.99861e+06,3.28757e+06,-2.88165e+10
2414,2.1772e-15,2.48354e-15,-6.00226e+06,3.28082e+06,-2.88165e+10
2415,2.17781e-15,2.48592e-15,-6.0059e+06,3.27406e+06,-2.88165e+10
2416,2.17842e-15,2.48831e-15,-6.00954e+06,3.2673e+06,-2.88165e+10
2417,2.17903e-15,2.4907e-15,-6.01316e+06,3.26054e+06,-2.88165e+10
2418,2.17964e-15,2.49309e-15,-6.01678e+06,3.25377e+06,-2.88165e+10
2419,2.18024e-15,2.49548e-15,-6.0204e+06,3.247e+06,-2.88165e+10
2420,2.18084e-15,2.49787e-15,-6.024e+06,3.24022e+06,-2.88165e+10
2421,2.18145e-15,2.50026e-15,-6.0276e+06,3.23344e+06,-2.88165e+10
2422,2.18205e-15,2.50265e-15,-6.03119e+06,3.22665e+06,-2.88165e+10
2423,2.18265e-15,2.50505e-15,-6.03477e+06,3.21987e+06,-2.88165e+10
2424,2.18325e-15,2.50744e-15,-6.03834e+06,3.21307e+06,-2.88165e+10
2425,2.18384e-15,2.50983e-15,-6.04191e+06,3.20628e+06,-2.88165e+10
2426,2.18444e-15,2.51223e-15,-6.04547e+06,3.19948e+06,-2.88165e+10
2427,2.18503e-15,2.51462e-15,-6.04902e+06,3.19267e+06,-2.88165e+10
2428,2.18563e-15,2.51702e-15,-6.05256e+06,3.18586e+06,-2.88165e+10
2429,2.18622e-15,2.51942e-15,-6.0561e+06,3.17905e+06,-2.88165e+10
2430,2.18681e-15,2.52181e-15,-6.05963e+06,3.17223e+06,-2.88165e+10
2431,2.1874e-15,2.52421e-15,-6.06315e+06,3.16541e+06,-2.88165e+10
2432,2.18799e-15,2.52661e-15,-6.06666e+06,3.15859e+06,-2.88165e+10
2433,2.18858e-15,2.52901e-15,-6.07017e+06,3.15176e+06,-2.88165e+10
2434,2.18916e-15,2.53141e-15,-6.07367e+06,3.14493e+06,-2.88165e+10
2435,2.18975e-15,2.53381e-15,-6.07716e+06,3.13809e+06,-2.88165e+10
2436,2.19033e-15,2.53621e-15,-6.08064e+06,3.13125e+06,-2.88165e+10
2437,2.19091e-15,2.53861e-15,-6.08412e+06,3.12441e+06,-2.88165e+10
2438,2.19149e-15,2.54101e-15,-6.08759e+06,3.11756e+06,-2.88165e+10
2439,2.19207e-15,2.54342e-15,-6.09105e+06,3.11071e+06,-2.88165e+10
2440,2.19265e-15,2.54582e-15,-6.0945e+06,3.10385e+06,-2.88165e+10
2441,2.19323e-15,2.54823e-15,-6.09795e+06,3.09699e+06,-2.88165e+10
2442,2.1938e-15,2.55063e-15,-6.10139e+06,3.09013e+06,-2.88165e+10
2443,2.19438e-15,2.55304e-15,-6.10482e+06,3.08326e+06,-2.88165e+10
2444,2.19495e-15,2.55544e-15,-6.10824e+06,3.07639e+06,-2.88165e+10
2445,2.19552e-15,2.55785e-15,-6.11166e+06,3.06952e+06,-2.88165e+10
2446,2.19609e-15,2.56026e-15,-6.11506e+06,3.06264e+06,-2.88165e+10
2447,2.19666e-15,2.56267e-15,-6.11846e+06,3.05576e+06,-2.88165e+10
2448,2.19723e-15,2.56508e-15,-6.12186e+06,3.04887e+06,-2.88165e+10
2449,2.1978e-15,2.56748e-15,-6.12524e+06,3.04198e+06,-2.88165e+10
2450,2.19836e-15,2.56989e-15,-6.12862e+06,3.03509e+06,-2.88165e+10
2451,2.19893e-15,2.57231e-15,-6.13199e+06,3.02819e+06,-2.88165e+10
2452,2.19949e-15,2.57472e-15,-6.13535e+06,3.02129e+06,-2.88165e+10
2453,2.20005e-15,2.57713e-15,-6.1387e+06,3.01438e+06,-2.88165e+10
2454,2.20061e-15,2.57954e-15,-6.14205e+06,3.00747e+06,-2.88165e+10
2455,2.20117e-15,2.58196e-15,-6.14539e+06,3.00056e+06,-2.88165e+10
2456,2.20173e-15,2.58437e-15,-6.14872e+06,2.99365e+06,-2.88165e+10
2457,2.20228e-15,2.58678e-15,-6.15205e+06,2.98672e+06,-2.88165e+10
2458,2.20284e-15,2.5892e-15,-6.15536e+06,2.9798e+06,-2.88165e+10
2459,2.20339e-15,2.59162e-15,-6.15867e+06,2.97287e+06,-2.88165e+10
2460,2.20395e-15,2.59403e-15,-6.16197e+06,2.96594e+06,-2.88165e+10
2461,2.2045e-15,2.59645e-15,-6.16526e+06,2.95901e+06,-2.88165e+10
2462,2.20505e-15,2.59887e-15,-6.16855e+06,2.95207e+06,-2.88165e+10
2463,2.2056e-15,2.60128e-15,-6.17183e+06,2.94513e+06,-2.88165e+10
2464,2.20614e-15,2.6037e-15,-6.1751e+06,2.93818e+06,-2.88164e+10
2465,2.20669e-15,2.60612e-15,-6.17836e+06,2.93123e+06,-2.88164e+10
2466,2.20724e-15,2.60854e-15,-6.18161e+06,2.92428e+06,-2.88164e+10
2467,2.20778e-15,2.61096e-15,-6.18486e+06,2.91732e+06,-2.88164e+10
2468,2.20832e-15,2.61339e-15,-6.1881e+06,2.91036e+06,-2.88164e+10
2469,2.20886e-15,2.61581e-15,-6.19133e+06,2.9034e+06,-2.88164e+10
2470,2.2094e-15,2.61823e-15,-6.19455e+06,2.89643e+06,-2.88164e+10
2471,2.20994e-15,2.62065e-15,-6.19777e+06,2.88946e+06,-2.88164e+10
2472,2.21048e-15,2.62308e-15,-6.20098e+06,2.88248e+06,-2.88164e+10
2473,2.21101e-15,2.6255e-15,-6.20418e+06,2.8755e+06,-2.88164e+10
2474,2.21155e-15,2.62793e-15,-6.20737e+06,2.86852e+06,-2.88164e+10
2475,2.21208e-15,2.63035e-15,-6.21056e+06,2.86153e+06,-2.88164e+10
2476,2.21261e-15,2.63278e-15,-6.21373e+06,2.85454e+06,-2.88164e+10
2477,2.21315e-15,2.63521e-15,-6.2169e+06,2.84755e+06,-2.88164e+10
2478,2.21367e-15,2.63763e-15,-6.22007e+06,2.84056e+06,-2.88164e+10
2479,2.2142e-15,2.64006e-15,-6.22322e+06,2.83356e+06,-2.88164e+10
2480,2.21473e-15,2.64249e-15,-6.22637e+06,2.82655e+06,-2.88164e+10
2481,2.21526e-15,2.64492e-15,-6.2295e+06,2.81954e+06,-2.88164e+10
2482,2.21578e-15,2.64735e-15,-6.23264e+06,2.81253e+06,-2.88164e+10
2483,2.2163e-15,2.64978e-15,-6.23576e+06,2.80552e+06,-2.88164e+10
2484,2.21682e-15,2.65221e-15,-6.23887e+06,2.7985e+06,-2.88164e+10
2485,2.21734e-15,2.65464e-15,-6.24198e+06,2.79148e+06,-2.88164e+10
2486,2.21786e-15,2.65707e-15,-6.24508e+06,2.78446e+06,-2.88164e+10
2487,2.21838e-15,2.65951e-15,-6.24817e+06,2.77743e+06,-2.88164e+10
2488,2.2189e-15,2.66194e-15,-6.25126e+06,2.7704e+06,-2.88164e+10
2489,2.21941e-15,2.66437e-15,-6.25433e+06,2.76336e+06,-2.88164e+10
2490,2.21993e-15,2.66681e-15,-6.2574e+06,2.75632e+06,-2.88164e+10
2491,2.22044e-15,2.66924e-15,-6.26046e+06,2.74928e+06,-2.88164e+10
2492,2.22095e-15,2.67168e-15,-6.26351e+06,2.74224e+06,-2.88164e+10
2493,2.22146e-15,2.67411e-15,-6.26656e+06,2.73519e+06,-2.88164e+10
2494,2.22197e-15,2.67655e-15,-6.2696e+06,2.72814e+06,-2.88164e+10
2495,2.22248e-15,2.67899e-15,-6.27263e+06,2.72108e+06,-2.88164e+10
2496,2.22298e-15,2.68143e-15,-6.27565e+06,2.71402e+06,-2.88164e+10
2497,2.22349e-15,2.68386e-15,-6.27866e+06,2.70696e+06,-2.88164e+10
2498,2.22399e-15,2.6863e-15,-6.28167e+06,2.69989e+06,-2.88164e+10
2499,2.22449e-15,2.68874e-15,-6.28467e+06,2.69282e+06,-2.88164e+10
2500,2.22499e-15,2.69118e-15,-6.28766e+06,2.68575e+06,-2.88164e+10
2501,2.22549e-15,2.69362e-15,-6.29064e+06,2.67868e+06,-2.88164e+10
2502,2.22599e-15,2.69607e-15,-6.29361e+06,2.6716e+06,-2.88164e+10
2503,2.22649e-15,2.69851e-15,-6.29658e+06,2.66451e+06,-2.88164e+10
2504,2.22698e-15,2.70095e-15,-6.29954e+06,2.65743e+06,-2.88164e+10
2505,2.22748e-15,2.70339e-15,-6.30249e+06,2.65034e+06,-2.88164e+10
2506,2.22797e-15,2.70584e-15,-6.30543e+06,2.64325e+06,-2.88164e+10
2507,2.22846e-15,2.70828e-15,-6.30837e+06,2.63615e+06,-2.88164e+10
2508,2.22895e-15,2.71072e-15,-6.3113e+06,2.62905e+06,-2.88164e+10
2509,2.22944e-15,2.71317e-15,-6.31422e+06,2.62195e+06,-2.88164e+10
2510,2.22993e-15,2.71562e-15,-6.31713e+06,2.61484e+06,-2.88164e+10
2511,2.23041e-15,2.71806e-15,-6.32003e+06,2.60774e+06,-2.88164e+10
2512,2.2309e-15,2.72051e-15,-6.32293e+06,2.60062e+06,-2.88164e+10
2513,2.23138e-15,2.72296e-15,-6.32581e+06,2.59351e+06,-2.88164e+10
2514,2.23186e-15,2.7254e-15,-6.3287e+06,2.58639e+06,-2.88164e+10
2515,2.23235e-15,2.72785e-15,-6.33157e+06,2.57927e+06,-2.88164e+10
2516,2.23283e-15,2.7303e-15,-6.33443e+06,2.57214e+06,-2.88164e+10
2517,2.2333e-15,2.73275e-15,-6.33729e+06,2.56502e+06,-2.88164e+10
2518,2.23378e-15,2.7352e-15,-6.34014e+06,2.55788e+06,-2.88164e+10
2519,2.23426e-15,2.73765e-15,-6.34298e+06,2.55075e+06,-2.88164e+10
2520,2.23473e-15,2.7401e-15,-6.34581e+06,2.54361e+06,-2.88164e+10
2521,2.2352e-15,2.74255e-15,-6.34864e+06,2.53647e+06,-2.88164e+10
2522,2.23568e-15,2.74501e-15,-6.35145e+06,2.52933e+06,-2.88164e+10
2523,2.23615e-15,2.74746e-15,-6.35426e+06,2.52218e+06,-2.88164e+10
2524,2.23661e-15,2.74991e-15,-6.35706e+06,2.51503e+06,-2.88164e+10
2525,2.23708e-15,2.75237e-15,-6.35986e+06,2.50788e+06,-2.88164e+10
2526,2.23755e-15,2.75482e-15,-6.36264e+06,2.50072e+06,-2.88164e+10
2527,2.23801e-15,2.75727e-15,-6.36542e+06,2.49356e+06,-2.88164e+10
2528,2.23848e-15,2.75973e-15,-6.36819e+06,2.4864e+06,-2.88164e+10
2529,2.23894e-15,2.76219e-15,-6.37095e+06,2.47923e+06,-2.88164e+10
2530,2.2394e-15,2.76464e-15,-6.3737e+06,2.47206e+06,-2.88164e+10
2531,2.23986e-15,2.7671e-15,-6.37645e+06,2.46489e+06,-2.88164e+10
2532,2.24032e-15,2.76956e-15,-6.37918e+06,2.45771e+06,-2.88164e+10
2533,2.24078e-15,2.77201e-15,-6.38191e+06,2.45054e+06,-2.88164e+10
2534,2.24123e-15,2.77447e-15,-6.38464e+06,2.44335e+06,-2.88164e+10
2535,2.24169e-15,2.77693e-15,-6.38735e+06,2.43617e+06,-2.88164e+10
2536,2.24214e-15,2.77939e-15,-6.39006e+06,2.42898e+06,-2.88164e+10
2537,2.24259e-15,2.78185e-15,-6.39275e+06,2.42179e+06,-2.88164e+10
2538,2.24304e-15,2.78431e-15,-6.39544e+06,2.4146e+06,-2.88164e+10
2539,2.24349e-15,2.78677e-15,-6.39812e+06,2.4074e+06,-2.88164e+10
2540,2.24394e-15,2.78923e-15,-6.4008e+06,2.4002e+06,-2.88164e+10
2541,2.24438e-15,2.79169e-15,-6.40346e+06,2.393e+06,-2.88164e+10
2542,2.24483e-15,2.79416e-15,-6.40612e+06,2.3858e+06,-2.88164e+10
2543,2.24527e-15,2.79662e-15,-6.40877e+06,2.37859e+06,-2.88164e+10
2544,2.24572e-15,2.79908e-15,-6.41141e+06,2.37138e+06,-2.88164e+10
2545,2.24616e-15,2.80155e-15,-6.41405e+06,2.36416e+06,-2.88164e+10
2546,2.2466e-15,2.80401e-15,-6.41667e+06,2.35694e+06,-2.88164e+10
2547,2.24703e-15,2.80648e-15,-6.41929e+06,2.34972e+06,-2.88164e+10
2548,2.24747e-15,2.80894e-15,-6.4219e+06,2.3425e+06,-2.88164e+10
2549,2.24791e-15,2.81141e-15,-6.4245e+06,2.33527e+06,-2.88164e+10
2550,2.24834e-15,2.81387e-15,-6.4271e+06,2.32805e+06,-2.88164e+10
2551,2.24877e-15,2.81634e-15,-6.42968e+06,2.32081e+06,-2.88164e+10
2552,2.24921e-15,2.81881e-15,-6.43226e+06,2.31358e+06,-2.88164e+10
2553,2.24964e-15,2.82128e-15,-6.43483e+06,2.30634e+06,-2.88164e+10
2554,2.25007e-15,2.82374e-15,-6.43739e+06,2.2991e+06,-2.88164e+10
2555,2.25049e-15,2.82621e-15,-6.43994e+06,2.29186e+06,-2.88164e+10
2556,2.25092e-15,2.82868e-15,-6.44249e+06,2.28461e+06,-2.88164e+10
2557,2.25134e-15,2.83115e-15,-6.44503e+06,2.27736e+06,-2.88164e+10
2558,2.25177e-15,2.83362e-15,-6.44756e+06,2.27011e+06,-2.88164e+10
2559,2.25219e-15,2.83609e-15,-6.45008e+06,2.26285e+06,-2.88164e+10
2560,2.25261e-15,2.83856e-15,-6.45259e+06,2.2556e+06,-2.88164e+10
2561,2.25303e-15,2.84104e-15,-6.4551e+06,2.24834e+06,-2.88164e+10
2562,2.25345e-15,2.84351e-15,-6.45759e+06,2.24107e+06,-2.88164e+10
2563,2.25387e-15,2.84598e-15,-6.46008e+06,2.23381e+06,-2.88164e+10
2564,2.25428e-15,2.84845e-15,-6.46256e+06,2.22654e+06,-2.88164e+10
2565,2.25469e-15,2.85093e-15,-6.46504e+06,2.21927e+06,-2.88164e+10
2566,2.25511e-15,2.8534e-15,-6.4675e+06,2.21199e+06,-2.88164e+10
2567,2.25552e-15,2.85588e-15,-6.46996e+06,2.20471e+06,-2.88164e+10
2568,2.25593e-15,2.85835e-15,-6.47241e+06,2.19743e+06,-2.88164e+10
2569,2.25634e-15,2.86083e-15,-6.47485e+06,2.19015e+06,-2.88164e+10
2570,2.25675e-15,2.8633e-15,-6.47728e+06,2.18287e+06,-2.88164e+10
2571,2.25715e-15,2.86578e-15,-6.47971e+06,2.17558e+06,-2.88164e+10
2572,2.25756e-15,2.86825e-15,-6.48212e+06,2.16829e+06,-2.88164e+10
2573,2.25796e-15,2.87073e-15,-6.48453e+06,2.16099e+06,-2.88164e+10
2574,2.25836e-15,2.87321e-15,-6.48693e+06,2.1537e+06,-2.88164e+10
2575,2.25876e-15,2.87569e-15,-6.48932e+06,2.1464e+06,-2.88164e+10
2576,2.25916e-15,2.87817e-15,-6.49171e+06,2.1391e+06,-2.88164e+10
2577,2.25956e-15,2.88064e-15,-6.49408e+06,2.13179e+06,-2.88164e+10
2578,2.25996e-15,2.88312e-15,-6.49645e+06,2.12449e+06,-2.88164e+10
2579,2.26035e-15,2.8856e-15,-6.49881e+06,2.11718e+06,-2.88164e+10
2580,2.26074e-15,2.88808e-15,-6.50116e+06,2.10986e+06,-2.88164e+10
2581,2.26114e-15,2.89056e-15,-6.50351e+06,2.10255e+06,-2.88164e+10
2582,2.26153e-15,2.89305e-15,-6.50584e+06,2.09523e+06,-2.88164e+10
2583,2.26192e-15,2.89553e-15,-6.50817e+06,2.08791e+06,-2.88164e+10
2584,2.26231e-15,2.89801e-15,-6.51049e+06,2.08059e+06,-2.88164e+10
2585,2.26269e-15,2.90049e-15,-6.5128e+06,2.07326e+06,-2.88164e+10
2586,2.26308e-15,2.90297e-15,-6.5151e+06,2.06594e+06,-2.88164e+10
2587,2.26346e-15,2.90546e-15,-6.5174e+06,2.0586e+06,-2.88164e+10
2588,2.26385e-15,2.90794e-15,-6.51969e+06,2.05127e+06,-2.88164e+10
2589,2.26423e-15,2.91043e-15,-6.52196e+06,2.04394e+06,-2.88164e+10
2590,2.26461e-15,2.91291e-15,-6.52423e+06,2.0366e+06,-2.88164e+10
2591,2.26499e-15,2.9154e-15,-6.5265e+06,2.02926e+06,-2.88164e+10
2592,2.26536e-15,2.91788e-15,-6.52875e+06,2.02191e+06,-2.88164e+10
2593,2.26574e-15,2.92037e-15,-6.531e+06,2.01457e+06,-2.88164e+10
2594,2.26611e-15,2.92285e-15,-6.53323e+06,2.00722e+06,-2.88164e+10
2595,2.26649e-15,2.92534e-15,-6.53546e+06,1.99987e+06,-2.88164e+10
2596,2.26686e-15,2.92783e-15,-6.53769e+06,1.99252e+06,-2.88164e+10
2597,2.26723e-15,2.93031e-15,-6.5399e+06,1.98516e+06,-2.88164e+10
2598,2.2676e-15,2.9328e-15,-6.5421e+06,1.9778e+06,-2.88164e+10
2599,2.26797e-15,2.93529e-15,-6.5443e+06,1.97044e+06,-2.88164e+10
2600,2.26833e-15,2.93778e-15,-6.54649e+06,1.96308e+06,-2.88164e+10
2601,2.2687e-15,2.94027e-15,-6.54867e+06,1.95571e+06,-2.88164e+10
2602,2.26906e-15,2.94276e-15,-6.55084e+06,1.94834e+06,-2.88164e+10
2603,2.26943e-15,2.94525e-15,-6.55301e+06,1.94097e+06,-2.88164e+10
2604,2.26979e-15,2.94774e-15,-6.55516e+06,1.9336e+06,-2.88164e+10
2605,2.27015e-15,2.95023e-15,-6.55731e+06,1.92623e+06,-2.88164e+10
2606,2.2705e-15,2.95272e-15,-6.55945e+06,1.91885e+06,-2.88164e+10
2607,2.27086e-15,2.95521e-15,-6.56158e+06,1.91147e+06,-2.88164e+10
2608,2.27122e-15,2.95771e-15,-6.56371e+06,1.90408e+06,-2.88164e+10
2609,2.27157e-15,2.9602e-15,-6.56582e+06,1.8967e+06,-2.88164e+10
2610,2.27192e-15,2.96269e-15,-6.56793e+06,1.88931e+06,-2.88164e+10
2611,2.27228e-15,2.96518e-15,-6.57003e+06,1.88192e+06,-2.88164e+10
2612,2.27263e-15,2.96768e-15,-6.57212e+06,1.87453e+06,-2.88164e+10
2613,2.27297e-15,2.97017e-15,-6.5742e+06,1.86714e+06,-2.88164e+10
2614,2.27332e-15,2.97267e-15,-6.57628e+06,1.85974e+06,-2.88164e+10
2615,2.27367e-15,2.97516e-15,-6.57834e+06,1.85234e+06,-2.88164e+10
2616,2.27401e-15,2.97766e-15,-6.5804e+06,1.84494e+06,-2.88164e+10
2617,2.27436e-15,2.98015e-15,-6.58245e+06,1.83754e+06,-2.88164e+10
2618,2.2747e-15,2.98265e-15,-6.58449e+06,1.83013e+06,-2.88164e+10
2619,2.27504e-15,2.98514e-15,-6.58652e+06,1.82272e+06,-2.88164e+10
2620,2.27538e-15,2.98764e-15,-6.58855e+06,1.81531e+06,-2.88164e+10
2621,2.27571e-15,2.99014e-15,-6.59056e+06,1.8079e+06,-2.88164e+10
2622,2.27605e-15,2.99264e-15,-6.59257e+06,1.80048e+06,-2.88164e+10
2623,2.27639e-15,2.99513e-15,-6.59457e+06,1.79307e+06,-2.88164e+10
2624,2.27672e-15,2.99763e-15,-6.59656e+06,1.78565e+06,-2.88164e+10
2625,2.27705e-15,3.00013e-15,-6.59855e+06,1.77823e+06,-2.88164e+10
2626,2.27738e-15,3.00263e-15,-6.60052e+06,1.7708e+06,-2.88164e+10
2627,2.27771e-15,3.00513e-15,-6.60249e+06,1.76338e+06,-2.88164e+10
2628,2.27804e-15,3.00763e-15,-6.60445e+06,1.75595e+06,-2.88164e+10
2629,2.27837e-15,3.01013e-15,-6.6064e+06,1.74852e+06,-2.88164e+10
2630,2.27869e-15,3.01263e-15,-6.60834e+06,1.74108e+06,-2.88164e+10
2631,2.27902e-15,3.01513e-15,-6.61028e+06,1.73365e+06,-2.88164e+10
2632,2.27934e-15,3.01763e-15,-6.6122e+06,1.72621e+06,-2.88164e+10
2633,2.27966e-15,3.02013e-15,-6.61412e+06,1.71877e+06,-2.88164e+10
2634,2.27998e-15,3.02263e-15,-6.61603e+06,1.71133e+06,-2.88164e+10
2635,2.2803e-15,3.02514e-15,-6.61793e+06,1.70389e+06,-2.88164e+10
2636,2.28061e-15,3.02764e-15,-6.61982e+06,1.69644e+06,-2.88164e+10
2637,2.28093e-15,3.03014e-15,-6.62171e+06,1.68899e+06,-2.88164e+10
2638,2.28124e-15,3.03264e-15,-6.62359e+06,1.68154e+06,-2.88164e+10
2639,2.28156e-15,3.03515e-15,-6.62545e+06,1.67409e+06,-2.88164e+10
2640,2.28187e-15,3.03765e-15,-6.62731e+06,1.66664e+06,-2.88164e+10
2641,2.28218e-15,3.04016e-15,-6.62917e+06,1.65918e+06,-2.88164e+10
2642,2.28249e-15,3.04266e-15,-6.63101e+06,1.65172e+06,-2.88164e+10
2643,2.28279e-15,3.04517e-15,-6.63284e+06,1.64426e+06,-2.88164e+10
2644,2.2831e-15,3.04767e-15,-6.63467e+06,1.6368e+06,-2.88164e+10
2645,2.2834e-15,3.05018e-15,-6.63649e+06,1.62934e+06,-2.88164e+10
2646,2.28371e-15,3.05268e-15,-6.6383e+06,1.62187e+06,-2.88164e+10
2647,2.28401e-15,3.05519e-15,-6.6401e+06,1.6144e+06,-2.88164e+10
2648,2.28431e-15,3.0577e-15,-6.64189e+06,1.60693e+06,-2.88164e+10
2649,2.28461e-15,3.0602e-15,-6.64368e+06,1.59946e+06,-2.88164e+10
2650,2.28491e-15,3.06271e-15,-6.64546e+06,1.59198e+06,-2.88164e+10
2651,2.2852e-15,3.06522e-15,-6.64723e+06,1.58451e+06,-2.88164e+10
2652,2.2855e-15,3.06773e-15,-6.64899e+06,1.57703e+06,-2.88164e+10
2653,2.28579e-15,3.07024e-15,-6.65074e+06,1.56955e+06,-2.88164e+10
2654,2.28608e-15,3.07274e-15,-6.65248e+06,1.56207e+06,-2.88164e+10
2655,2.28637e-15,3.07525e-15,-6.65422e+06,1.55458e+06,-2.88164e+10
2656,2.28666e-15,3.07776e-15,-6.65594e+06,1.5471e+06,-2.88164e+10
2657,2.28695e-15,3.08027e-15,-6.65766e+06,1.53961e+06,-2.88164e+10
2658,2.28724e-15,3.08278e-15,-6.65937e+06,1.53212e+06,-2.88164e+10
2659,2.28752e-15,3.08529e-15,-6.66108e+06,1.52463e+06,-2.88164e+10
2660,2.2878e-15,3.0878e-15,-6.66277e+06,1.51713e+06,-2.88164e+10
2661,2.28809e-15,3.09032e-15,-6.66445e+06,1.50964e+06,-2.88164e+10
2662,2.28837e-15,3.09283e-15,-6.66613e+06,1.50214e+06,-2.88164e+10
2663,2.28865e-15,3.09534e-15,-6.6678e+06,1.49464e+06,-2.88164e+10
2664,2.28893e-15,3.09785e-15,-6.66946e+06,1.48714e+06,-2.88164e+10
2665,2.2892e-15,3.10036e-15,-6.67111e+06,1.47963e+06,-2.88164e+10
2666,2.28948e-15,3.10288e-15,-6.67276e+06,1.47213e+06,-2.88164e+10
2667,2.28975e-15,3.10539e-15,-6.67439e+06,1.46462e+06,-2.88164e+10
2668,2.29002e-15,3.1079e-15,-6.67602e+06,1.45711e+06,-2.88164e+10
2669,2.29029e-15,3.11041e-15,-6.67764e+06,1.4496e+06,-2.88164e+10
2670,2.29056e-15,3.11293e-15,-6.67925e+06,1.44209e+06,-2.88164e+10
2671,2.29083e-15,3.11544e-15,-6.68085e+06,1.43458e+06,-2.88164e+10
2672,2.2911e-15,3.11796e-15,-6.68245e+06,1.42706e+06,-2.88164e+10
2673,2.29136e-15,3.12047e-15,-6.68403e+06,1.41954e+06,-2.88164e+10
2674,2.29163e-15,3.12299e-15,-6.68561e+06,1.41202e+06,-2.88164e+10
2675,2.29189e-15,3.1255e-15,-6.68718e+06,1.4045e+06,-2.88164e+10
2676,2.29215e-15,3.12802e-15,-6.68874e+06,1.39698e+06,-2.88164e+10
2677,2.29241e-15,3.13053e-15,-6.69029e+06,1.38945e+06,-2.88164e+10
2678,2.29267e-15,3.13305e-15,-6.69183e+06,1.38193e+06,-2.88164e+10
2679,2.29293e-15,3.13557e-15,-6.69337e+06,1.3744e+06,-2.88164e+10
2680,2.29318e-15,3.13808e-15,-6.6949e+06,1.36687e+06,-2.88164e+10
2681,2.29344e-15,3.1406e-15,-6.69641e+06,1.35934e+06,-2.88164e+10
2682,2.29369e-15,3.14312e-15,-6.69792e+06,1.3518e+06,-2.88164e+10
2683,2.29394e-15,3.14563e-15,-6.69943e+06,1.34427e+06,-2.88164e+10
2684,2.29419e-15,3.14815e-15,-6.70092e+06,1.33673e+06,-2.88164e+10
2685,2.29444e-15,3.15067e-15,-6.7024e+06,1.32919e+06,-2.88164e+10
2686,2.29469e-15,3.15319e-15,-6.70388e+06,1.32165e+06,-2.88164e+10
2687,2.29493e-15,3.15571e-15,-6.70535e+06,1.31411e+06,-2.88164e+10
2688,2.29518e-15,3.15823e-15,-6.70681e+06,1.30657e+06,-2.88164e+10
2689,2.29542e-15,3.16075e-15,-6.70826e+06,1.29902e+06,-2.88164e+10
2690,2.29566e-15,3.16327e-15,-6.7097e+06,1.29148e+06,-2.88164e+10
2691,2.2959e-15,3.16579e-15,-6.71114e+06,1.28393e+06,-2.88164e+10
2692,2.29614e-15,3.16831e-15,-6.71257e+06,1.27638e+06,-2.88164e+10
2693,2.29638e-15,3.17083e-15,-6.71398e+06,1.26883e+06,-2.88164e+10
2694,2.29662e-15,3.17335e-15,-6.71539e+06,1.26127e+06,-2.88164e+10
2695,2.29685e-15,3.17587e-15,-6.7168e+06,1.25372e+06,-2.88164e+10
